Customer Account ID,Site ID,Modem Serial Number,Model,Connection Speed (Mbps),Uptime (days),Signal Strength (dBm),Packet Loss (%),Error Rate (%),SNR (Signal-to-Noise Ratio),RSSI (Received Signal Strength Indicator),Modulation Type,Error Type,Error Count,Temperature (°C),Power Level (dBm),Last Checkup Date,Failure Date,Next Predicted Failure (days)
ACC-70391,SITE-7184,5e2e16c5,TP-Link Archer C7,1322.39,205,-33.8,3.31,2.48,37.64,-67.22,QAM16,CRC Errors,198,64.0,8.0,2023-05-12,2024-02-15,279
ACC-21829,SITE-7272,90287b0b,Motorola MB7621,1444.97,64,-76.8,9.08,1.61,42.01,-43.82,QAM64,Overheating,384,36.3,0.4,2023-04-11,2023-07-19,99
ACC-51310,SITE-6335,3427d85f,Motorola MB7621,1062.7,49,-31.7,9.48,2.86,41.49,-83.05,QPSK,Overheating,335,43.9,6.73,2023-03-16,2023-09-18,186
ACC-74390,SITE-9677,e2774810,Technicolor CGM4231,986.9,212,-44.8,6.9,3.45,26.46,-60.78,QAM64,Overheating,84,78.3,4.61,2022-06-16,2022-12-27,194
ACC-26416,SITE-7778,52ca4379,Netgear CM500,1336.86,109,-68.2,8.98,0.62,15.52,-88.21,QAM16,Sync Loss,34,82.0,-1.43,2022-11-16,2023-08-12,269
ACC-20340,SITE-4780,ba85da0b,Netgear CM500,1464.56,185,-73.9,1.85,3.56,12.22,-48.42,QAM16,Packet Drops,333,80.8,5.09,2022-08-26,2023-01-19,146
ACC-80967,SITE-7795,ecae338a,Netgear CM500,112.66,45,-44.2,9.41,0.59,41.92,-82.22,QAM256,CRC Errors,282,49.1,-0.62,2022-12-21,2023-06-26,187
ACC-11308,SITE-2503,069637fa,Arris TG2492,876.81,228,-99.5,1.85,3.98,23.92,-75.41,QPSK,Signal Fading,490,82.1,5.46,2023-10-06,2024-07-12,280
ACC-72095,SITE-9698,4b268183,Netgear CM500,1490.91,336,-43.7,5.14,3.76,42.33,-74.4,QAM64,Sync Loss,118,51.5,5.26,2022-03-27,2022-12-23,271
ACC-34914,SITE-8458,47d25891,Motorola MB7621,388.64,23,-55.7,8.29,4.38,39.61,-120.0,QAM64,CRC Errors,435,41.7,6.03,2021-03-22,2022-02-04,319
ACC-25580,SITE-4295,7f90b426,Netgear CM500,814.63,66,-64.4,4.21,1.97,14.35,-97.89,QAM16,Overheating,221,43.2,9.03,2020-12-26,2021-11-24,333
ACC-66075,SITE-2386,d29eaa05,Motorola MB7621,485.67,310,-42.7,7.98,2.03,45.77,-108.07,QAM16,Overheating,240,48.9,-2.54,2022-05-24,2022-09-17,116
ACC-25133,SITE-6967,097c9d84,Netgear CM500,1263.0,275,-80.1,3.4,3.65,32.6,-114.11,QAM64,Overheating,277,56.8,7.41,2022-04-02,2022-06-03,62
ACC-95191,SITE-1806,1fbc34d4,Motorola MB7621,459.92,264,-45.2,8.88,4.75,47.32,-83.36,QAM64,Signal Fading,453,83.5,1.18,2022-10-16,2023-01-17,93
ACC-95317,SITE-8262,d2df3383,Technicolor CGM4231,660.01,352,-31.9,1.14,0.07,22.48,-102.92,QAM256,Sync Loss,304,46.4,-8.36,2021-01-14,2021-11-15,305
ACC-17947,SITE-7820,e1db4bb9,Technicolor CGM4231,875.62,249,-76.9,9.05,2.08,18.24,-111.81,QPSK,Overheating,72,57.9,4.73,2023-09-23,2023-11-25,63
ACC-18187,SITE-7699,c5a023ae,Arris TG2492,1495.34,37,-75.7,0.38,1.25,33.6,-53.94,QAM256,CRC Errors,241,65.0,9.21,2022-01-06,2022-06-16,161
ACC-34473,SITE-9742,37c011cd,Netgear CM500,470.57,161,-71.5,8.67,0.17,21.76,-47.2,QAM16,Overheating,57,46.3,1.74,2021-08-04,2022-01-10,159
ACC-61416,SITE-6034,bde0d496,TP-Link Archer C7,527.25,295,-52.6,1.39,4.27,29.09,-53.82,QAM16,Signal Fading,56,41.4,-0.14,2021-07-19,2022-02-10,206
ACC-81203,SITE-4670,3e88ce48,Technicolor CGM4231,795.48,109,-71.4,2.43,3.91,47.73,-48.36,QPSK,CRC Errors,232,51.7,6.12,2021-10-15,2021-11-01,17
ACC-83294,SITE-8723,9b7fe487,Motorola MB7621,733.07,116,-78.5,2.14,2.11,11.66,-85.16,QAM64,Overheating,38,83.6,9.36,2021-01-05,2021-02-01,27
ACC-70311,SITE-5120,bf85c5e8,Netgear CM500,865.64,90,-81.6,1.61,2.73,43.0,-112.5,QAM16,CRC Errors,500,70.3,-9.09,2021-01-23,2021-09-24,244
ACC-71719,SITE-7959,e633d64a,TP-Link Archer C7,828.14,189,-42.5,3.36,1.95,12.06,-111.74,QAM64,CRC Errors,141,53.1,3.76,2023-08-15,2023-11-07,84
ACC-13288,SITE-4617,7b9a008c,Technicolor CGM4231,214.87,320,-97.6,9.18,4.5,21.77,-113.31,QAM64,Packet Drops,25,35.3,5.49,2020-09-26,2020-10-02,6
ACC-76510,SITE-9708,f58fc1c6,Arris TG2492,460.16,226,-74.9,4.89,4.63,22.84,-117.8,QPSK,Overheating,387,58.4,-4.22,2020-06-28,2021-05-31,337
ACC-47668,SITE-4539,6757f65a,Technicolor CGM4231,514.67,283,-50.1,6.08,4.05,46.03,-77.11,QAM256,Signal Fading,401,83.4,0.94,2020-04-25,2021-02-17,298
ACC-58141,SITE-4703,f94daca1,Technicolor CGM4231,959.26,180,-56.7,0.89,4.8,47.5,-105.79,QAM16,Overheating,337,74.4,1.08,2021-12-06,2022-10-13,311
ACC-83978,SITE-3186,4606f5e4,Technicolor CGM4231,984.48,81,-51.7,8.27,2.99,20.46,-91.56,QPSK,CRC Errors,349,59.4,3.9,2021-02-10,2021-03-14,32
ACC-74776,SITE-8250,99389590,Arris TG2492,231.93,236,-37.9,3.36,2.98,33.66,-116.87,QAM64,CRC Errors,151,58.2,-1.16,2022-02-12,2022-07-18,156
ACC-40460,SITE-7286,c559bb59,Technicolor CGM4231,1435.07,24,-46.9,2.46,2.09,29.44,-72.93,QAM256,Overheating,128,64.0,-0.75,2021-12-26,2022-06-29,185
ACC-77219,SITE-1881,56c65f76,Netgear CM500,163.24,326,-70.2,9.69,3.26,45.47,-116.5,QPSK,Sync Loss,394,46.7,-7.31,2023-10-02,2024-01-12,102
ACC-75955,SITE-9954,5e1b0052,Technicolor CGM4231,496.23,176,-46.7,6.9,4.95,18.58,-69.81,QAM64,Signal Fading,262,69.4,0.46,2022-11-10,2023-07-17,249
ACC-46964,SITE-4436,539f1226,TP-Link Archer C7,301.49,4,-42.2,7.56,0.56,33.3,-89.24,QPSK,Signal Fading,15,68.8,-8.09,2023-05-21,2024-05-13,358
ACC-14702,SITE-7840,e31921ba,Motorola MB7621,1168.54,142,-78.5,1.49,1.75,12.75,-68.48,QAM256,CRC Errors,78,42.1,-5.52,2021-06-18,2021-12-04,169
ACC-40968,SITE-2672,76727b3a,Technicolor CGM4231,582.85,207,-74.3,8.87,4.76,43.45,-72.91,QAM256,Packet Drops,326,73.2,3.16,2022-03-13,2022-11-11,243
ACC-14455,SITE-2015,8f61288f,Technicolor CGM4231,138.64,60,-88.9,9.32,4.15,47.9,-53.64,QPSK,Sync Loss,311,30.6,1.57,2021-10-17,2022-03-06,140
ACC-42180,SITE-7321,c25078d5,Netgear CM500,1172.75,107,-83.8,5.98,0.01,22.72,-69.63,QPSK,CRC Errors,290,57.1,-3.0,2020-10-13,2021-09-27,349
ACC-97056,SITE-9984,1b4211d5,Technicolor CGM4231,636.82,348,-41.0,1.89,1.8,10.58,-101.41,QAM16,Sync Loss,299,59.5,-0.6,2022-02-03,2022-02-22,19
ACC-65212,SITE-4404,72ec9951,Motorola MB7621,767.08,330,-96.6,8.55,3.88,31.94,-61.65,QAM64,Overheating,76,40.2,-8.37,2023-11-20,2024-07-04,227
ACC-54116,SITE-4699,d3842900,Netgear CM500,1084.02,119,-39.4,5.05,4.62,38.67,-46.35,QAM16,CRC Errors,402,72.8,4.52,2023-12-30,2024-04-03,95
ACC-18335,SITE-7535,1d6fc5a4,Motorola MB7621,1032.74,241,-89.5,5.43,1.06,33.12,-48.37,QAM256,Packet Drops,285,43.1,9.88,2021-10-08,2021-12-17,70
ACC-80155,SITE-5585,0e233c61,Arris TG2492,852.27,100,-97.2,3.33,1.39,44.65,-74.64,QPSK,CRC Errors,270,52.7,-4.32,2023-06-18,2024-03-14,270
ACC-30111,SITE-4926,5d633110,Technicolor CGM4231,694.27,8,-39.9,7.37,2.4,34.55,-106.38,QPSK,CRC Errors,114,59.6,2.39,2022-08-25,2022-11-26,93
ACC-40356,SITE-8725,c0cdf16c,Arris TG2492,1122.83,253,-71.5,3.94,3.7,33.96,-117.33,QAM64,CRC Errors,342,37.2,-9.07,2021-12-28,2022-12-10,347
ACC-52734,SITE-7805,1508576c,Technicolor CGM4231,288.28,170,-90.9,7.45,4.59,13.69,-109.93,QAM64,CRC Errors,466,43.0,6.21,2020-12-08,2021-04-20,133
ACC-30576,SITE-6755,c03f2650,TP-Link Archer C7,915.18,62,-84.5,1.12,3.64,17.9,-58.23,QAM256,Sync Loss,310,72.4,3.66,2023-04-30,2023-12-09,223
ACC-45027,SITE-1343,8aa20b9f,Technicolor CGM4231,1079.0,169,-42.0,8.16,3.04,38.25,-115.04,QPSK,Overheating,275,59.7,-4.49,2023-10-11,2024-05-12,214
ACC-72474,SITE-9012,ae0c4529,Motorola MB7621,1023.46,91,-93.2,3.73,3.74,23.77,-51.12,QAM16,Sync Loss,110,82.4,6.98,2022-12-15,2023-09-30,289
ACC-59013,SITE-4746,e531e5b2,Netgear CM500,619.95,242,-53.3,5.31,2.84,44.15,-68.85,QAM64,Sync Loss,477,77.5,-1.98,2022-09-12,2022-12-21,100
ACC-86110,SITE-8608,029d2de1,Netgear CM500,1294.96,46,-53.2,4.15,2.87,31.48,-48.9,QAM16,Packet Drops,487,66.7,-7.97,2020-10-20,2020-12-02,43
ACC-74306,SITE-3167,341ab759,Arris TG2492,340.81,335,-67.1,2.29,4.36,17.2,-41.57,QAM64,CRC Errors,19,65.4,4.71,2022-04-08,2022-05-12,34
ACC-63559,SITE-2081,4e1b01e7,Technicolor CGM4231,879.03,270,-88.7,6.82,4.15,23.15,-55.53,QPSK,Signal Fading,196,58.0,2.5,2020-06-22,2021-03-26,277
ACC-68717,SITE-9558,5f100119,Motorola MB7621,249.0,331,-57.1,3.29,1.08,24.03,-62.89,QAM64,CRC Errors,346,57.2,-1.02,2020-11-25,2021-07-16,233
ACC-13735,SITE-6622,af54b8c6,Technicolor CGM4231,1431.15,117,-100.0,5.07,2.2,12.7,-116.77,QPSK,CRC Errors,300,71.5,-6.7,2021-02-07,2021-09-20,225
ACC-80453,SITE-7247,7032590f,Arris TG2492,1091.99,360,-67.3,8.31,3.83,10.17,-95.44,QAM256,Signal Fading,400,61.3,1.53,2020-02-05,2020-06-12,128
ACC-74683,SITE-6016,a924150d,Arris TG2492,152.82,153,-97.3,7.24,2.44,21.38,-73.01,QAM64,Signal Fading,297,75.3,-3.66,2022-12-28,2023-02-18,52
ACC-79078,SITE-7926,97777127,Netgear CM500,396.49,211,-78.7,8.83,4.14,12.11,-80.03,QAM64,Overheating,45,83.4,8.54,2023-09-02,2024-02-22,173
ACC-27354,SITE-9270,e8f8b2fb,Netgear CM500,115.75,245,-53.3,1.15,3.33,21.28,-117.48,QAM256,Overheating,69,76.4,5.01,2021-11-06,2022-09-16,314
ACC-64027,SITE-1333,109146a5,Arris TG2492,394.51,58,-84.7,0.05,0.06,19.72,-41.98,QAM256,Overheating,349,38.6,9.62,2020-12-27,2021-10-14,291
ACC-48138,SITE-4104,1bf6d051,Motorola MB7621,776.87,26,-48.1,4.25,2.73,11.65,-102.71,QAM256,CRC Errors,44,38.1,8.12,2020-12-05,2020-12-17,12
ACC-68246,SITE-5965,75f3ab0b,Arris TG2492,1302.85,282,-61.5,2.72,1.53,31.3,-115.44,QAM256,Packet Drops,179,44.2,-3.0,2021-02-01,2022-01-20,353
ACC-87090,SITE-3370,60856db2,Netgear CM500,469.61,76,-74.1,1.28,3.26,32.16,-98.94,QAM64,Sync Loss,219,50.4,-7.89,2022-11-08,2023-11-02,359
ACC-49015,SITE-9117,6967cae6,Technicolor CGM4231,1398.7,93,-34.4,4.7,4.33,33.84,-110.21,QAM64,Signal Fading,51,40.6,8.58,2022-12-28,2023-04-04,97
ACC-68632,SITE-4213,d24b6eee,Arris TG2492,463.54,9,-57.4,4.21,0.71,49.55,-47.87,QPSK,CRC Errors,50,71.0,-3.24,2022-12-18,2023-03-21,93
ACC-11127,SITE-3574,29679956,Netgear CM500,1072.12,351,-85.1,9.77,1.24,34.76,-69.52,QAM256,Sync Loss,171,84.6,-5.81,2023-04-18,2024-01-13,270
ACC-47069,SITE-2597,270b4ed5,Netgear CM500,797.07,277,-98.7,1.86,3.63,16.75,-93.44,QAM16,Signal Fading,230,72.7,5.95,2021-02-17,2021-05-25,97
ACC-60825,SITE-6910,93fd1720,Arris TG2492,748.77,22,-81.7,9.66,4.67,48.87,-89.07,QPSK,CRC Errors,48,39.3,6.27,2023-02-15,2023-07-20,155
ACC-32238,SITE-6718,029591f6,TP-Link Archer C7,154.22,207,-86.3,5.18,1.43,13.85,-62.03,QAM64,Packet Drops,250,79.3,3.89,2022-12-29,2023-08-30,244
ACC-12118,SITE-6952,8a2635ea,Netgear CM500,331.23,124,-90.4,8.91,4.89,12.54,-118.78,QAM256,Packet Drops,37,30.6,-0.18,2023-06-26,2023-12-22,179
ACC-87617,SITE-3799,fe92dd06,Motorola MB7621,531.24,142,-95.5,2.34,3.52,31.24,-89.24,QAM64,Signal Fading,452,31.5,6.21,2023-09-16,2023-12-13,88
ACC-51826,SITE-4792,5a4e1c6d,Arris TG2492,1191.89,365,-68.6,8.58,1.05,22.64,-68.03,QAM256,Sync Loss,144,58.5,5.14,2021-06-04,2022-01-19,229
ACC-15107,SITE-6640,32121da4,TP-Link Archer C7,234.78,345,-56.4,2.76,0.78,43.32,-97.11,QAM64,Packet Drops,312,73.6,-6.24,2021-01-22,2021-08-29,219
ACC-45554,SITE-2969,a2a7968a,Netgear CM500,460.85,28,-74.3,4.41,1.31,13.52,-84.76,QAM256,CRC Errors,434,51.1,-7.37,2023-08-02,2023-09-10,39
ACC-47567,SITE-2422,2e4f60e1,Technicolor CGM4231,1280.18,182,-75.5,6.94,4.56,41.81,-101.49,QAM256,Sync Loss,404,39.2,5.43,2020-02-04,2020-05-25,111
ACC-89742,SITE-7465,b67f0f90,TP-Link Archer C7,132.81,223,-45.0,8.23,3.41,15.67,-52.96,QPSK,CRC Errors,212,74.0,-3.16,2023-10-13,2024-07-20,281
ACC-20169,SITE-3440,c4411715,TP-Link Archer C7,671.99,87,-60.4,5.78,2.35,14.93,-90.07,QAM16,CRC Errors,424,78.9,-1.49,2021-02-09,2021-07-05,146
ACC-52675,SITE-2906,eb35d33b,Motorola MB7621,296.5,17,-45.6,5.55,3.03,16.89,-117.27,QAM256,CRC Errors,86,65.1,0.4,2021-01-18,2021-12-31,347
ACC-18109,SITE-9234,d51d645f,Motorola MB7621,216.36,13,-54.4,6.3,4.45,13.73,-109.79,QPSK,Sync Loss,280,32.0,-2.53,2021-01-22,2021-08-07,197
ACC-15794,SITE-9989,8ff3612c,Technicolor CGM4231,209.56,31,-80.4,4.23,2.34,48.47,-97.95,QAM256,Overheating,225,49.3,-4.84,2023-10-23,2024-05-23,213
ACC-87103,SITE-7314,7e71cade,Arris TG2492,1396.75,26,-61.9,4.64,3.39,48.88,-78.98,QAM64,Sync Loss,166,81.5,-2.53,2023-10-22,2023-12-17,56
ACC-80261,SITE-8554,4e0510be,TP-Link Archer C7,1133.49,301,-56.7,1.59,2.94,25.55,-78.42,QPSK,CRC Errors,490,72.5,-5.13,2021-10-15,2022-02-06,114
ACC-27895,SITE-6875,bd5be1c5,Arris TG2492,806.28,179,-32.5,8.26,2.69,22.85,-53.33,QPSK,Overheating,278,59.3,-5.82,2022-01-09,2022-02-06,28
ACC-64329,SITE-6469,d166a684,Technicolor CGM4231,263.5,248,-63.0,5.82,2.21,18.59,-58.44,QAM16,CRC Errors,454,77.6,-4.85,2020-07-10,2021-03-03,236
ACC-28633,SITE-2982,193c247b,TP-Link Archer C7,144.76,32,-52.1,6.6,1.88,30.17,-45.56,QPSK,Overheating,459,33.4,6.6,2021-02-18,2021-06-08,110
ACC-43740,SITE-1983,9328ace7,Arris TG2492,182.11,281,-37.5,8.53,4.77,31.77,-73.4,QPSK,CRC Errors,330,76.1,2.89,2021-12-30,2022-07-02,184
ACC-72524,SITE-7863,9acd4c70,Motorola MB7621,485.94,165,-81.5,7.01,1.43,11.37,-75.77,QAM256,Packet Drops,257,39.4,5.55,2021-06-17,2021-08-06,50
ACC-58304,SITE-6145,c677ebe6,Technicolor CGM4231,901.92,9,-76.5,8.23,4.49,48.42,-68.28,QAM64,CRC Errors,34,79.5,2.41,2022-02-06,2022-09-02,208
ACC-33773,SITE-1501,5e897f1d,Technicolor CGM4231,138.24,283,-48.1,0.68,2.67,34.85,-77.41,QAM16,Signal Fading,291,49.6,-7.06,2022-07-04,2022-10-27,115
ACC-38802,SITE-4755,b36657e7,TP-Link Archer C7,1215.22,34,-81.7,0.02,4.18,18.22,-58.92,QAM64,CRC Errors,108,66.3,-6.44,2022-12-06,2023-06-28,204
ACC-77659,SITE-3241,a2bc530e,Technicolor CGM4231,1058.9,265,-92.4,0.45,4.78,30.83,-43.98,QAM16,Signal Fading,349,48.8,-2.39,2023-01-02,2023-07-27,206
ACC-89171,SITE-8322,786c2068,Netgear CM500,1424.97,189,-64.3,3.89,1.97,30.11,-62.89,QAM64,Sync Loss,339,84.6,9.65,2022-11-24,2023-01-06,43
ACC-15351,SITE-6327,543c52fc,Motorola MB7621,1247.71,68,-95.9,2.72,2.05,25.98,-56.44,QPSK,Overheating,64,46.6,-7.56,2022-08-31,2023-06-26,299
ACC-24570,SITE-4235,b3c31f2f,Motorola MB7621,1267.37,287,-99.8,6.5,0.26,39.74,-100.47,QAM256,Packet Drops,161,62.1,-2.75,2023-07-29,2024-07-04,341
ACC-34628,SITE-4864,258417a0,Motorola MB7621,853.34,1,-57.6,4.93,3.06,34.16,-86.67,QPSK,CRC Errors,55,38.0,-6.28,2022-10-15,2023-03-19,155
ACC-64816,SITE-1005,23e0a0d6,Technicolor CGM4231,320.74,236,-90.0,2.57,4.85,39.26,-87.66,QAM256,Sync Loss,99,67.8,-2.47,2022-06-07,2022-08-24,78
ACC-91807,SITE-8334,ea05e950,Arris TG2492,1195.49,278,-66.0,8.84,4.4,32.06,-40.23,QAM64,Packet Drops,122,37.0,-6.56,2021-01-20,2021-11-07,291
ACC-41220,SITE-8313,31fa3d51,Netgear CM500,1162.63,193,-57.7,2.34,4.07,13.39,-96.63,QPSK,Sync Loss,102,82.9,-0.13,2022-12-23,2023-06-05,164
ACC-31772,SITE-9181,288b6975,TP-Link Archer C7,146.47,145,-98.8,6.64,4.58,44.62,-53.72,QAM256,Signal Fading,268,55.6,5.82,2021-05-28,2022-05-10,347
ACC-69334,SITE-1982,1a73420d,Motorola MB7621,348.07,202,-39.4,5.42,0.67,45.28,-86.13,QAM256,Overheating,490,43.9,2.0,2022-01-09,2022-10-27,291
ACC-86050,SITE-4847,365e7265,Arris TG2492,1039.9,282,-98.8,4.29,3.7,12.13,-108.34,QPSK,Sync Loss,123,83.9,-9.81,2022-01-12,2022-02-01,20
ACC-38349,SITE-7237,c3d2be76,Arris TG2492,1249.98,148,-31.1,2.95,2.94,26.81,-98.52,QAM64,CRC Errors,319,51.3,-4.59,2022-04-15,2022-09-03,141
ACC-13787,SITE-2903,d30df94f,Netgear CM500,180.3,27,-75.9,2.83,0.08,31.06,-54.27,QAM64,Packet Drops,89,47.5,6.86,2023-09-21,2023-09-29,8
ACC-59006,SITE-7585,45135872,Motorola MB7621,127.93,315,-30.7,6.53,4.82,38.35,-75.57,QAM64,Sync Loss,349,39.2,9.32,2021-03-25,2021-03-28,3
ACC-67381,SITE-9159,0c4a5176,Arris TG2492,678.84,31,-88.6,8.57,0.72,45.83,-97.71,QAM64,Signal Fading,351,60.0,0.98,2022-09-16,2022-12-16,91
ACC-43606,SITE-4243,eb501ce9,TP-Link Archer C7,466.82,27,-58.8,6.1,1.51,41.74,-86.54,QAM256,CRC Errors,16,80.0,-2.51,2020-09-07,2021-09-01,359
ACC-65280,SITE-5838,72bb00a7,TP-Link Archer C7,511.37,302,-70.6,6.38,0.65,46.68,-49.44,QAM256,Sync Loss,198,39.0,2.76,2020-08-04,2020-12-03,121
ACC-31659,SITE-8287,af452e91,Motorola MB7621,1167.95,252,-58.2,7.96,4.96,46.21,-45.59,QAM16,CRC Errors,193,82.5,0.13,2022-01-13,2022-05-06,113
ACC-29937,SITE-7493,88af6891,Arris TG2492,1251.68,285,-57.0,3.34,2.47,15.77,-108.03,QPSK,Overheating,15,47.8,-4.01,2020-07-02,2021-03-09,250
ACC-48142,SITE-9101,2e78ee8f,Netgear CM500,183.57,298,-94.2,1.75,4.73,35.95,-41.4,QAM64,Sync Loss,25,59.9,3.81,2021-03-12,2021-10-08,210
ACC-59386,SITE-2000,81789942,Motorola MB7621,891.76,365,-72.8,1.68,3.58,30.62,-74.73,QAM16,Packet Drops,230,67.5,-0.49,2020-02-27,2020-05-30,93
ACC-57583,SITE-8053,0b46365c,Netgear CM500,577.96,336,-90.1,4.74,2.33,44.46,-59.44,QAM256,Signal Fading,296,79.5,4.92,2020-03-28,2020-09-16,172
ACC-18206,SITE-9804,8a7ae530,Technicolor CGM4231,486.14,122,-79.0,7.39,2.14,19.3,-44.78,QAM64,CRC Errors,33,80.4,-8.6,2023-07-19,2023-09-28,71
ACC-52119,SITE-5923,b9f384b2,Netgear CM500,184.76,134,-58.9,9.88,3.92,13.74,-103.91,QAM16,Signal Fading,27,31.5,7.45,2021-12-20,2022-08-10,233
ACC-10322,SITE-2777,a2f11091,Arris TG2492,1315.02,123,-46.9,6.32,3.73,22.03,-43.96,QAM256,Overheating,79,46.5,2.07,2023-06-12,2024-02-26,259
ACC-82811,SITE-5214,fcd5971b,TP-Link Archer C7,137.12,305,-34.1,5.9,2.99,43.63,-52.12,QPSK,Sync Loss,179,61.6,-2.54,2020-04-28,2020-05-23,25
ACC-58515,SITE-9310,df6a6b8d,Motorola MB7621,1119.61,104,-59.0,8.57,2.0,46.77,-40.33,QPSK,Packet Drops,411,52.1,-6.83,2023-06-11,2024-01-19,222
ACC-68771,SITE-6296,881fc1ff,Arris TG2492,485.31,74,-69.1,3.06,4.9,23.75,-64.77,QPSK,Sync Loss,181,33.7,-1.4,2021-11-28,2022-08-19,264
ACC-70011,SITE-5654,b98e2f58,TP-Link Archer C7,658.47,331,-82.4,6.72,4.13,49.73,-76.37,QAM64,Signal Fading,14,74.8,-9.93,2021-12-01,2022-06-16,197
ACC-62867,SITE-5196,e41c0cb5,Netgear CM500,487.99,312,-38.5,3.22,3.21,38.58,-110.57,QAM64,Signal Fading,22,57.8,5.86,2021-12-11,2022-08-24,256
ACC-34856,SITE-5182,0418d30d,Arris TG2492,578.95,352,-43.7,4.93,0.17,31.53,-118.7,QAM64,CRC Errors,210,55.5,-2.23,2023-03-03,2023-12-06,278
ACC-37179,SITE-6361,322c8616,Motorola MB7621,970.99,124,-87.3,5.23,2.05,37.3,-71.86,QAM64,Sync Loss,376,38.3,2.72,2023-09-22,2024-03-25,185
ACC-21420,SITE-6577,fb09a951,TP-Link Archer C7,486.96,311,-86.7,8.89,4.21,29.89,-46.78,QAM64,Packet Drops,346,66.2,3.73,2021-10-03,2022-09-10,342
ACC-37572,SITE-1885,e0b202f0,Motorola MB7621,1112.27,354,-86.0,9.14,0.56,16.99,-103.02,QPSK,Overheating,429,48.7,-3.47,2022-08-05,2023-07-29,358
ACC-18115,SITE-9038,b27e74b9,Arris TG2492,1445.06,313,-47.1,2.53,2.81,47.54,-66.45,QAM256,Packet Drops,319,52.8,5.65,2021-06-21,2021-11-24,156
ACC-32028,SITE-7211,6e354191,Netgear CM500,119.02,80,-89.3,2.81,2.78,45.08,-91.33,QAM256,Signal Fading,479,67.8,-7.65,2020-01-07,2020-11-20,318
ACC-60489,SITE-9747,880a17cb,Netgear CM500,290.24,10,-34.5,1.04,3.19,47.59,-77.07,QAM256,CRC Errors,89,60.2,-6.69,2023-09-14,2024-07-10,300
ACC-98615,SITE-8850,881bd7a1,TP-Link Archer C7,154.99,245,-60.1,3.07,2.28,28.47,-78.04,QAM16,Signal Fading,55,50.1,-7.69,2022-10-31,2023-07-02,244
ACC-34607,SITE-9967,276a9daa,TP-Link Archer C7,1442.76,147,-33.7,0.05,0.02,29.86,-100.85,QAM256,CRC Errors,5,40.6,-8.78,2022-03-12,2023-01-15,309
ACC-88142,SITE-3898,983dce27,TP-Link Archer C7,566.68,104,-76.4,2.59,0.47,20.76,-45.43,QPSK,Sync Loss,85,72.2,-5.45,2020-07-04,2021-06-20,351
ACC-69533,SITE-3157,5cd672c1,Netgear CM500,997.18,234,-74.8,6.07,1.12,23.55,-76.24,QAM64,Overheating,444,61.7,-4.83,2020-09-19,2021-06-01,255
ACC-55109,SITE-8556,793de737,Arris TG2492,616.03,122,-46.8,8.06,2.19,22.33,-59.29,QPSK,CRC Errors,395,46.4,2.61,2021-03-31,2022-03-09,343
ACC-38837,SITE-2873,8f2be017,Technicolor CGM4231,555.29,37,-74.9,2.05,4.3,40.13,-66.69,QAM256,Signal Fading,287,59.7,-0.65,2023-08-25,2023-11-22,89
ACC-46504,SITE-2821,e125cc9a,Motorola MB7621,1089.91,299,-43.7,9.43,0.53,27.53,-62.85,QAM16,CRC Errors,348,60.0,-3.86,2020-01-06,2020-09-28,266
ACC-22956,SITE-5788,fbb1a0a0,Arris TG2492,1041.38,335,-74.9,8.5,4.18,11.89,-90.94,QAM64,CRC Errors,285,56.1,-9.22,2023-03-30,2023-04-03,4
ACC-92815,SITE-5192,a5502982,TP-Link Archer C7,885.16,323,-48.5,9.76,4.29,41.74,-68.0,QAM64,Signal Fading,30,57.1,-6.74,2020-08-27,2020-11-07,72
ACC-50673,SITE-2649,e45608cb,TP-Link Archer C7,1107.1,83,-38.8,1.59,0.32,22.6,-109.46,QPSK,Signal Fading,330,35.3,-3.86,2022-01-10,2022-09-10,243
ACC-21529,SITE-1994,6fe2ecce,Netgear CM500,261.82,359,-36.1,8.87,2.22,42.73,-51.89,QAM64,Overheating,150,68.8,3.48,2023-07-07,2023-07-15,8
ACC-96495,SITE-9477,eaae7eb3,Technicolor CGM4231,842.56,359,-93.6,0.95,4.79,33.14,-99.74,QAM16,Packet Drops,157,59.9,-8.89,2022-08-14,2023-07-09,329
ACC-48453,SITE-3917,2320e4f3,Motorola MB7621,598.47,272,-77.1,6.85,4.91,27.59,-65.35,QAM16,Signal Fading,124,63.8,2.93,2023-03-13,2023-09-08,179
ACC-74375,SITE-1682,9f5b868a,Motorola MB7621,221.32,292,-71.4,7.33,2.49,38.48,-99.69,QPSK,CRC Errors,26,59.6,-5.61,2023-06-21,2024-04-05,289
ACC-25949,SITE-8943,f6041ea5,Arris TG2492,1379.63,344,-74.1,1.59,0.97,27.89,-58.43,QAM256,Sync Loss,491,65.0,-3.64,2022-01-13,2023-01-09,361
ACC-88673,SITE-9304,e62f5797,TP-Link Archer C7,704.16,280,-78.9,7.33,0.55,21.44,-84.64,QPSK,Sync Loss,457,66.7,-2.05,2021-08-12,2022-05-26,287
ACC-61969,SITE-6936,320edf5e,Netgear CM500,111.55,105,-33.5,6.38,4.16,21.28,-112.91,QAM256,Overheating,225,83.3,-7.02,2023-05-12,2023-08-12,92
